receipt_id,po_id,receipt_week,item_id,location_id,supplier_id,qty_received
RCPT0003031,PO0003135,2022-12-23,SKU053,MAA_WH,SUP07,269
RCPT0003032,PO0003136,2023-01-06,SKU053,MAA_WH,SUP07,269
RCPT0003033,PO0003137,2025-04-11,SKU053,MAA_WH,SUP07,230
RCPT0003034,PO0003138,2025-04-11,SKU053,MAA_WH,SUP07,249
RCPT0003035,PO0003139,2025-04-18,SKU053,MAA_WH,SUP07,268
RCPT0003036,PO0003140,2024-12-20,SKU053,NCR_WH,SUP07,211
RCPT0003037,PO0003141,2024-12-20,SKU053,NCR_WH,SUP07,227
RCPT0003038,PO0003142,2025-01-03,SKU053,NCR_WH,SUP07,249
RCPT0003039,PO0003143,2025-10-31,SKU053,NCR_WH,SUP07,214
RCPT0003040,PO0003144,2025-11-14,SKU053,NCR_WH,SUP07,224
RCPT0003041,PO0003145,2025-11-21,SKU053,NCR_WH,SUP07,233
RCPT0003042,PO0003146,2022-12-23,SKU053,BOM_WH,SUP07,317
RCPT0003043,PO0003147,2023-01-06,SKU053,BOM_WH,SUP07,317
RCPT0003044,PO0003148,2025-01-10,SKU053,BOM_WH,SUP07,211
RCPT0003045,PO0003149,2025-01-10,SKU053,BOM_WH,SUP07,293
RCPT0003046,PO0003150,2025-01-17,SKU053,BOM_WH,SUP07,377
RCPT0003047,PO0003151,2025-04-18,SKU053,BOM_WH,SUP07,229
RCPT0003048,PO0003152,2025-04-25,SKU053,BOM_WH,SUP07,286
RCPT0003049,PO0003153,2025-05-02,SKU053,BOM_WH,SUP07,350
RCPT0003050,PO0003154,2025-07-18,SKU053,BOM_WH,SUP07,262
RCPT0003051,PO0003155,2025-07-25,SKU053,BOM_WH,SUP07,326
RCPT0003052,PO0003156,2025-08-01,SKU053,BOM_WH,SUP07,373
RCPT0003053,PO0003160,2023-11-17,SKU054,BLR_WH,SUP04,52
RCPT0003054,PO0003161,2023-11-24,SKU054,BLR_WH,SUP01,56
RCPT0003055,PO0003162,2023-12-01,SKU054,BLR_WH,SUP04,60
RCPT0003056,PO0003163,2023-12-08,SKU054,BLR_WH,SUP04,64
RCPT0003057,PO0003164,2025-02-14,SKU054,BLR_WH,SUP01,53
RCPT0003058,PO0003165,2025-02-14,SKU054,BLR_WH,SUP04,55
RCPT0003059,PO0003166,2025-02-28,SKU054,BLR_WH,SUP05,58
RCPT0003060,PO0003167,2025-02-28,SKU054,BLR_WH,SUP04,62
RCPT0003061,PO0003168,2023-04-28,SKU054,MAA_WH,SUP04,61
RCPT0003062,PO0003169,2023-04-28,SKU054,MAA_WH,SUP04,71
RCPT0003063,PO0003170,2023-05-19,SKU054,MAA_WH,SUP01,71
RCPT0003064,PO0003171,2023-09-22,SKU054,MAA_WH,SUP04,55
RCPT0003065,PO0003172,2023-09-22,SKU054,MAA_WH,SUP04,62
RCPT0003066,PO0003173,2023-09-22,SKU054,MAA_WH,SUP04,70
RCPT0003067,PO0003174,2023-09-29,SKU054,MAA_WH,SUP04,71
RCPT0003068,PO0003175,2023-10-13,SKU054,MAA_WH,SUP04,71
RCPT0003069,PO0003176,2024-06-07,SKU054,MAA_WH,SUP04,56
RCPT0003070,PO0003177,2024-06-14,SKU054,MAA_WH,SUP04,64
RCPT0003071,PO0003178,2024-06-21,SKU054,MAA_WH,SUP04,71
RCPT0003072,PO0003179,2025-01-03,SKU054,MAA_WH,SUP01,54
RCPT0003073,PO0003180,2025-01-17,SKU054,MAA_WH,SUP04,61
RCPT0003074,PO0003181,2025-01-24,SKU054,MAA_WH,SUP04,67
RCPT0003075,PO0003182,2025-08-08,SKU054,MAA_WH,SUP05,52
RCPT0003076,PO0003183,2025-08-15,SKU054,MAA_WH,SUP01,56
RCPT0003077,PO0003184,2025-08-22,SKU054,MAA_WH,SUP04,60
RCPT0003078,PO0003185,2025-01-31,SKU054,NCR_WH,SUP04,52
RCPT0003079,PO0003186,2025-01-31,SKU054,NCR_WH,SUP04,55
RCPT0003080,PO0003187,2025-02-14,SKU054,NCR_WH,SUP04,57
RCPT0003081,PO0003188,2025-02-14,SKU054,NCR_WH,SUP04,60
RCPT0003082,PO0003189,2023-05-05,SKU054,BOM_WH,SUP04,69
RCPT0003083,PO0003190,2023-05-12,SKU054,BOM_WH,SUP04,71
RCPT0003084,PO0003191,2023-05-26,SKU054,BOM_WH,SUP01,71
RCPT0003085,PO0003192,2023-07-14,SKU054,BOM_WH,SUP04,60
RCPT0003086,PO0003193,2023-07-28,SKU054,BOM_WH,SUP04,71
RCPT0003087,PO0003194,2023-07-28,SKU054,BOM_WH,SUP01,71
RCPT0003088,PO0003195,2023-08-18,SKU054,BOM_WH,SUP04,53
RCPT0003089,PO0003196,2023-11-03,SKU054,BOM_WH,SUP04,61
RCPT0003090,PO0003197,2023-11-17,SKU054,BOM_WH,SUP04,71
RCPT0003091,PO0003198,2023-11-17,SKU054,BOM_WH,SUP04,71
RCPT0003092,PO0003199,2023-12-01,SKU054,BOM_WH,SUP01,71
RCPT0003093,PO0003200,2024-03-08,SKU054,BOM_WH,SUP04,63
RCPT0003094,PO0003201,2024-03-08,SKU054,BOM_WH,SUP04,71
RCPT0003095,PO0003202,2024-03-15,SKU054,BOM_WH,SUP04,71
RCPT0003096,PO0003203,2024-03-22,SKU054,BOM_WH,SUP04,71
RCPT0003097,PO0003204,2024-03-29,SKU054,BOM_WH,SUP05,71
RCPT0003098,PO0003205,2024-07-26,SKU054,BOM_WH,SUP01,61
RCPT0003099,PO0003207,2024-08-09,SKU054,BOM_WH,SUP04,71
RCPT0003100,PO0003206,2024-08-16,SKU054,BOM_WH,SUP04,71
RCPT0003101,PO0003208,2024-11-29,SKU054,BOM_WH,SUP04,58
RCPT0003102,PO0003209,2024-12-13,SKU054,BOM_WH,SUP01,66
RCPT0003103,PO0003210,2024-12-13,SKU054,BOM_WH,SUP04,71
RCPT0003104,PO0003211,2025-03-28,SKU054,BOM_WH,SUP04,61
RCPT0003105,PO0003212,2025-04-04,SKU054,BOM_WH,SUP04,71
RCPT0003106,PO0003213,2025-04-11,SKU054,BOM_WH,SUP04,71
RCPT0003107,PO0003214,2025-08-08,SKU054,BOM_WH,SUP04,52
RCPT0003108,PO0003215,2025-08-22,SKU054,BOM_WH,SUP04,60
RCPT0003109,PO0003216,2025-08-29,SKU054,BOM_WH,SUP01,67
RCPT0003110,PO0003217,2023-09-01,SKU055,BLR_WH,SUP07,201
RCPT0003111,PO0003218,2023-09-08,SKU055,BLR_WH,SUP07,221
RCPT0003112,PO0003219,2023-09-08,SKU055,BLR_WH,SUP07,235
RCPT0003113,PO0003220,2024-04-12,SKU055,BLR_WH,SUP07,209
RCPT0003114,PO0003221,2024-04-26,SKU055,BLR_WH,SUP07,230
RCPT0003115,PO0003222,2024-09-06,SKU055,BLR_WH,SUP07,195
RCPT0003116,PO0003223,2024-09-06,SKU055,BLR_WH,SUP07,210
RCPT0003117,PO0003224,2024-09-20,SKU055,BLR_WH,SUP07,229
RCPT0003118,PO0003225,2025-05-02,SKU055,BLR_WH,SUP04,216
RCPT0003119,PO0003226,2025-05-02,SKU055,BLR_WH,SUP01,240
RCPT0003120,PO0003227,2025-05-16,SKU055,BLR_WH,SUP04,261
RCPT0003121,PO0003229,2025-05-16,SKU055,BLR_WH,SUP01,288
RCPT0003122,PO0003228,2025-05-23,SKU055,BLR_WH,SUP01,287
RCPT0003123,PO0003230,2023-01-06,SKU055,MAA_WH,SUP07,193
RCPT0003124,PO0003231,2023-01-06,SKU055,MAA_WH,SUP07,193
RCPT0003125,PO0003232,2023-01-06,SKU055,MAA_WH,SUP07,193
RCPT0003126,PO0003233,2023-01-27,SKU055,MAA_WH,SUP07,193
RCPT0003127,PO0003234,2023-12-15,SKU055,MAA_WH,SUP01,222
RCPT0003128,PO0003235,2023-12-15,SKU055,MAA_WH,SUP07,264
RCPT0003129,PO0003236,2023-12-22,SKU055,MAA_WH,SUP07,288
RCPT0003130,PO0003237,2023-12-29,SKU055,MAA_WH,SUP01,288
RCPT0003131,PO0003238,2024-05-17,SKU055,MAA_WH,SUP07,213
RCPT0003132,PO0003239,2024-05-31,SKU055,MAA_WH,SUP07,269
RCPT0003133,PO0003240,2024-08-02,SKU055,MAA_WH,SUP07,215
RCPT0003134,PO0003241,2024-08-02,SKU055,MAA_WH,SUP07,246
RCPT0003135,PO0003242,2024-08-16,SKU055,MAA_WH,SUP07,281
RCPT0003136,PO0003243,2024-12-27,SKU055,MAA_WH,SUP07,221
RCPT0003137,PO0003244,2024-12-27,SKU055,MAA_WH,SUP07,274
RCPT0003138,PO0003245,2025-01-03,SKU055,MAA_WH,SUP07,288
RCPT0003139,PO0003246,2025-04-11,SKU055,MAA_WH,SUP07,259
RCPT0003140,PO0003247,2025-05-02,SKU055,MAA_WH,SUP01,288
RCPT0003141,PO0003248,2025-05-16,SKU055,MAA_WH,SUP07,216
RCPT0003142,PO0003249,2025-08-01,SKU055,MAA_WH,SUP07,230
RCPT0003143,PO0003250,2025-08-08,SKU055,MAA_WH,SUP07,277
RCPT0003144,PO0003251,2025-08-08,SKU055,MAA_WH,SUP07,288
RCPT0003145,PO0003254,2023-09-01,SKU055,NCR_WH,SUP07,210
RCPT0003146,PO0003255,2023-09-01,SKU055,NCR_WH,SUP07,239
RCPT0003147,PO0003256,2023-09-08,SKU055,NCR_WH,SUP07,262
RCPT0003148,PO0003257,2024-03-29,SKU055,NCR_WH,SUP01,225
RCPT0003149,PO0003258,2024-03-29,SKU055,NCR_WH,SUP07,239
RCPT0003150,PO0003259,2024-04-05,SKU055,NCR_WH,SUP07,269
RCPT0003151,PO0003260,2024-09-20,SKU055,NCR_WH,SUP07,213
RCPT0003152,PO0003261,2024-10-11,SKU055,NCR_WH,SUP04,232
RCPT0003153,PO0003263,2025-01-31,SKU055,NCR_WH,SUP07,252
RCPT0003154,PO0003262,2025-02-07,SKU055,NCR_WH,SUP01,221
RCPT0003155,PO0003264,2025-02-07,SKU055,NCR_WH,SUP07,286
RCPT0003156,PO0003265,2025-07-11,SKU055,NCR_WH,SUP07,197
RCPT0003157,PO0003266,2025-07-11,SKU055,NCR_WH,SUP07,225
RCPT0003158,PO0003267,2025-08-01,SKU055,NCR_WH,SUP01,254
RCPT0003159,PO0003268,2023-07-14,SKU055,BOM_WH,SUP07,197
RCPT0003160,PO0003269,2023-07-28,SKU055,BOM_WH,SUP01,204
RCPT0003161,PO0003270,2024-10-11,SKU055,BOM_WH,SUP07,195
RCPT0003162,PO0003271,2024-10-25,SKU055,BOM_WH,SUP07,200
RCPT0003163,PO0003273,2024-03-22,SKU056,BLR_WH,SUP07,217
RCPT0003164,PO0003274,2024-03-22,SKU056,BLR_WH,SUP07,238
RCPT0003165,PO0003275,2024-03-29,SKU056,BLR_WH,SUP02,256
RCPT0003166,PO0003276,2025-01-03,SKU056,BLR_WH,SUP02,209
RCPT0003167,PO0003277,2025-01-17,SKU056,BLR_WH,SUP07,222
RCPT0003168,PO0003278,2025-06-13,SKU056,BLR_WH,SUP07,226
RCPT0003169,PO0003279,2025-06-13,SKU056,BLR_WH,SUP07,246
RCPT0003170,PO0003280,2025-06-20,SKU056,BLR_WH,SUP07,269
RCPT0003171,PO0003281,2024-04-05,SKU056,MAA_WH,SUP02,221
RCPT0003172,PO0003282,2024-06-14,SKU056,MAA_WH,SUP02,224
RCPT0003173,PO0003283,2024-06-14,SKU056,MAA_WH,SUP02,241
RCPT0003174,PO0003284,2024-06-14,SKU056,MAA_WH,SUP02,265
RCPT0003175,PO0003285,2025-02-07,SKU056,MAA_WH,SUP07,208
RCPT0003176,PO0003286,2025-02-07,SKU056,MAA_WH,SUP07,234
RCPT0003177,PO0003287,2025-02-28,SKU056,MAA_WH,SUP07,259
RCPT0003178,PO0003288,2025-08-01,SKU056,MAA_WH,SUP02,221
RCPT0003179,PO0003289,2025-08-15,SKU056,MAA_WH,SUP07,242
RCPT0003180,PO0003290,2024-08-09,SKU056,NCR_WH,SUP07,205
RCPT0003181,PO0003291,2024-08-16,SKU056,NCR_WH,SUP07,212
RCPT0003182,PO0003292,2025-07-18,SKU056,NCR_WH,SUP07,208
RCPT0003183,PO0003293,2025-07-25,SKU056,NCR_WH,SUP07,216
RCPT0003184,PO0003294,2025-07-25,SKU056,NCR_WH,SUP07,225
RCPT0003185,PO0003295,2024-04-19,SKU056,BOM_WH,SUP07,210
RCPT0003186,PO0003296,2024-05-03,SKU056,BOM_WH,SUP07,226
RCPT0003187,PO0003297,2024-12-06,SKU056,BOM_WH,SUP07,210
RCPT0003188,PO0003298,2024-12-20,SKU056,BOM_WH,SUP07,222
RCPT0003189,PO0003299,2025-06-20,SKU056,BOM_WH,SUP07,215
RCPT0003190,PO0003300,2025-07-04,SKU056,BOM_WH,SUP07,230
RCPT0003191,PO0003301,2023-04-07,SKU057,BLR_WH,SUP06,344
RCPT0003192,PO0003302,2023-04-07,SKU057,BLR_WH,SUP06,379
RCPT0003193,PO0003303,2023-09-08,SKU057,BLR_WH,SUP06,354
RCPT0003194,PO0003304,2023-09-08,SKU057,BLR_WH,SUP06,378
RCPT0003195,PO0003305,2024-02-23,SKU057,BLR_WH,SUP06,348
RCPT0003196,PO0003306,2024-05-03,SKU057,BLR_WH,SUP06,346
RCPT0003197,PO0003307,2024-05-03,SKU057,BLR_WH,SUP06,378
RCPT0003198,PO0003308,2024-09-20,SKU057,BLR_WH,SUP10,342
RCPT0003199,PO0003309,2024-12-27,SKU057,BLR_WH,SUP10,337
RCPT0003200,PO0003310,2024-12-27,SKU057,BLR_WH,SUP10,368
RCPT0003201,PO0003311,2025-01-17,SKU057,BLR_WH,SUP10,416
RCPT0003202,PO0003312,2025-07-18,SKU057,BLR_WH,SUP06,351
RCPT0003203,PO0003313,2025-07-18,SKU057,BLR_WH,SUP06,387
RCPT0003204,PO0003314,2025-08-01,SKU057,BLR_WH,SUP10,422
RCPT0003205,PO0003315,2022-12-16,SKU057,MAA_WH,SUP06,402
RCPT0003206,PO0003318,2023-05-05,SKU057,MAA_WH,SUP06,441
RCPT0003207,PO0003316,2023-05-12,SKU057,MAA_WH,SUP10,353
RCPT0003208,PO0003317,2023-05-12,SKU057,MAA_WH,SUP10,402
RCPT0003209,PO0003320,2023-12-08,SKU057,MAA_WH,SUP06,367
RCPT0003210,PO0003319,2023-12-15,SKU057,MAA_WH,SUP10,343
RCPT0003211,PO0003321,2024-04-05,SKU057,MAA_WH,SUP10,334
RCPT0003212,PO0003322,2024-04-05,SKU057,MAA_WH,SUP06,383
RCPT0003213,PO0003323,2024-04-12,SKU057,MAA_WH,SUP06,434
RCPT0003214,PO0003324,2024-10-04,SKU057,MAA_WH,SUP02,344
RCPT0003215,PO0003325,2024-12-20,SKU057,MAA_WH,SUP10,365
RCPT0003216,PO0003326,2024-12-27,SKU057,MAA_WH,SUP06,404
RCPT0003217,PO0003327,2025-04-18,SKU057,MAA_WH,SUP10,363
RCPT0003218,PO0003328,2025-04-25,SKU057,MAA_WH,SUP06,403
RCPT0003219,PO0003329,2025-08-08,SKU057,MAA_WH,SUP06,364
RCPT0003220,PO0003330,2025-08-15,SKU057,MAA_WH,SUP02,398
RCPT0003221,PO0003331,2023-04-14,SKU057,NCR_WH,SUP06,337
RCPT0003222,PO0003332,2023-11-10,SKU057,NCR_WH,SUP06,345
RCPT0003223,PO0003333,2023-11-17,SKU057,NCR_WH,SUP02,354
RCPT0003224,PO0003334,2024-10-25,SKU057,NCR_WH,SUP06,337
RCPT0003225,PO0003335,2025-04-11,SKU057,NCR_WH,SUP06,336
RCPT0003226,PO0003336,2025-09-26,SKU057,NCR_WH,SUP06,341
RCPT0003227,PO0003337,2023-04-07,SKU057,BOM_WH,SUP06,334
RCPT0003228,PO0003338,2023-04-07,SKU057,BOM_WH,SUP06,345
RCPT0003229,PO0003339,2024-08-23,SKU057,BOM_WH,SUP10,338
RCPT0003230,PO0003340,2024-08-30,SKU057,BOM_WH,SUP10,348
RCPT0003231,PO0003341,2023-03-17,SKU058,BLR_WH,SUP09,136
RCPT0003232,PO0003342,2023-03-24,SKU058,BLR_WH,SUP09,170
RCPT0003233,PO0003343,2023-05-19,SKU058,BLR_WH,SUP05,121
RCPT0003234,PO0003344,2023-05-26,SKU058,BLR_WH,SUP05,152
RCPT0003235,PO0003345,2023-05-26,SKU058,BLR_WH,SUP09,188
RCPT0003236,PO0003347,2023-06-09,SKU058,BLR_WH,SUP09,119
RCPT0003237,PO0003346,2023-06-23,SKU058,BLR_WH,SUP05,188
RCPT0003238,PO0003348,2023-10-13,SKU058,BLR_WH,SUP05,123
RCPT0003239,PO0003349,2023-10-20,SKU058,BLR_WH,SUP05,146
RCPT0003240,PO0003350,2023-11-10,SKU058,BLR_WH,SUP05,172
RCPT0003241,PO0003351,2024-01-12,SKU058,BLR_WH,SUP05,149
RCPT0003242,PO0003352,2024-01-12,SKU058,BLR_WH,SUP09,188
RCPT0003243,PO0003353,2024-01-19,SKU058,BLR_WH,SUP05,188
RCPT0003244,PO0003354,2024-01-26,SKU058,BLR_WH,SUP09,188
RCPT0003245,PO0003355,2024-05-17,SKU058,BLR_WH,SUP05,121
RCPT0003246,PO0003356,2024-05-17,SKU058,BLR_WH,SUP09,188
RCPT0003247,PO0003357,2024-05-24,SKU058,BLR_WH,SUP05,188
RCPT0003248,PO0003358,2024-07-19,SKU058,BLR_WH,SUP09,124
RCPT0003249,PO0003359,2024-07-26,SKU058,BLR_WH,SUP09,161
RCPT0003250,PO0003360,2024-10-04,SKU058,BLR_WH,SUP05,123
RCPT0003251,PO0003361,2024-10-11,SKU058,BLR_WH,SUP09,152
RCPT0003252,PO0003362,2024-10-25,SKU058,BLR_WH,SUP05,175
RCPT0003253,PO0003363,2024-12-20,SKU058,BLR_WH,SUP09,115
RCPT0003254,PO0003364,2025-01-03,SKU058,BLR_WH,SUP05,178
RCPT0003255,PO0003365,2025-01-10,SKU058,BLR_WH,SUP09,115
RCPT0003256,PO0003366,2025-01-17,SKU058,BLR_WH,SUP05,176
RCPT0003257,PO0003367,2025-03-07,SKU058,BLR_WH,SUP09,125
RCPT0003258,PO0003368,2025-03-21,SKU058,BLR_WH,SUP10,160
RCPT0003259,PO0003369,2025-04-11,SKU058,BLR_WH,SUP09,124
RCPT0003260,PO0003371,2025-05-30,SKU058,BLR_WH,SUP05,188
RCPT0003261,PO0003372,2025-05-30,SKU058,BLR_WH,SUP09,188
RCPT0003262,PO0003370,2025-06-06,SKU058,BLR_WH,SUP05,136
RCPT0003263,PO0003373,2025-06-13,SKU058,BLR_WH,SUP09,188
RCPT0003264,PO0003374,2025-10-10,SKU058,BLR_WH,SUP09,127
RCPT0003265,PO0003375,2025-10-17,SKU058,BLR_WH,SUP09,163
RCPT0003266,PO0003379,2023-03-10,SKU058,MAA_WH,SUP05,139
RCPT0003267,PO0003381,2023-03-17,SKU058,MAA_WH,SUP09,188
RCPT0003268,PO0003380,2023-03-31,SKU058,MAA_WH,SUP05,175
RCPT0003269,PO0003383,2023-06-16,SKU058,MAA_WH,SUP09,185
RCPT0003270,PO0003382,2023-06-23,SKU058,MAA_WH,SUP05,150
RCPT0003271,PO0003384,2023-06-30,SKU058,MAA_WH,SUP10,188
RCPT0003272,PO0003385,2023-07-14,SKU058,MAA_WH,SUP05,188
RCPT0003273,PO0003386,2023-11-17,SKU058,MAA_WH,SUP09,148
RCPT0003274,PO0003387,2023-12-22,SKU058,MAA_WH,SUP09,134
RCPT0003275,PO0003389,2023-12-29,SKU058,MAA_WH,SUP09,188
RCPT0003276,PO0003388,2024-01-05,SKU058,MAA_WH,SUP05,188
RCPT0003277,PO0003390,2024-02-23,SKU058,MAA_WH,SUP09,119
RCPT0003278,PO0003391,2024-04-05,SKU058,MAA_WH,SUP10,126
RCPT0003279,PO0003392,2024-04-05,SKU058,MAA_WH,SUP09,164
RCPT0003280,PO0003393,2024-04-12,SKU058,MAA_WH,SUP09,188
RCPT0003281,PO0003394,2024-06-21,SKU058,MAA_WH,SUP09,159
RCPT0003282,PO0003395,2024-07-12,SKU058,MAA_WH,SUP09,188
RCPT0003283,PO0003396,2024-08-02,SKU058,MAA_WH,SUP05,141
RCPT0003284,PO0003397,2024-10-18,SKU058,MAA_WH,SUP05,129
RCPT0003285,PO0003399,2024-10-18,SKU058,MAA_WH,SUP09,174
RCPT0003286,PO0003398,2024-10-25,SKU058,MAA_WH,SUP05,152
RCPT0003287,PO0003401,2025-01-10,SKU058,MAA_WH,SUP09,188
RCPT0003288,PO0003400,2025-01-24,SKU058,MAA_WH,SUP05,153
RCPT0003289,PO0003402,2025-01-24,SKU058,MAA_WH,SUP05,188
RCPT0003290,PO0003403,2025-01-31,SKU058,MAA_WH,SUP09,120
RCPT0003291,PO0003404,2025-04-25,SKU058,MAA_WH,SUP09,136
RCPT0003292,PO0003405,2025-05-09,SKU058,MAA_WH,SUP05,177
RCPT0003293,PO0003406,2025-05-16,SKU058,MAA_WH,SUP09,154
RCPT0003294,PO0003407,2025-06-27,SKU058,MAA_WH,SUP09,131
RCPT0003295,PO0003408,2025-07-04,SKU058,MAA_WH,SUP09,182
RCPT0003296,PO0003409,2025-08-29,SKU058,MAA_WH,SUP09,144
RCPT0003297,PO0003410,2025-09-12,SKU058,MAA_WH,SUP05,174
RCPT0003298,PO0003411,2025-11-14,SKU058,MAA_WH,SUP05,125
RCPT0003299,PO0003412,2025-12-05,SKU058,MAA_WH,SUP05,168
RCPT0003300,PO0003415,2023-03-17,SKU058,NCR_WH,SUP09,129
RCPT0003301,PO0003416,2023-04-07,SKU058,NCR_WH,SUP05,156
RCPT0003302,PO0003417,2023-06-02,SKU058,NCR_WH,SUP05,117
RCPT0003303,PO0003418,2023-06-02,SKU058,NCR_WH,SUP09,172
RCPT0003304,PO0003419,2023-06-23,SKU058,NCR_WH,SUP05,188
RCPT0003305,PO0003420,2023-06-23,SKU058,NCR_WH,SUP05,188
RCPT0003306,PO0003421,2023-11-17,SKU058,NCR_WH,SUP05,128
RCPT0003307,PO0003423,2023-11-17,SKU058,NCR_WH,SUP09,188
RCPT0003308,PO0003422,2023-11-24,SKU058,NCR_WH,SUP09,171
RCPT0003309,PO0003424,2024-02-09,SKU058,NCR_WH,SUP05,144
RCPT0003310,PO0003425,2024-02-16,SKU058,NCR_WH,SUP05,187
RCPT0003311,PO0003426,2024-02-16,SKU058,NCR_WH,SUP09,188
RCPT0003312,PO0003427,2024-05-24,SKU058,NCR_WH,SUP10,119
RCPT0003313,PO0003428,2024-05-24,SKU058,NCR_WH,SUP09,162
RCPT0003314,PO0003429,2024-07-19,SKU058,NCR_WH,SUP05,119
RCPT0003315,PO0003430,2024-07-26,SKU058,NCR_WH,SUP05,152
RCPT0003316,PO0003431,2024-08-02,SKU058,NCR_WH,SUP09,178
RCPT0003317,PO0003434,2024-11-22,SKU058,NCR_WH,SUP09,188
RCPT0003318,PO0003432,2024-11-29,SKU058,NCR_WH,SUP05,120
RCPT0003319,PO0003433,2024-11-29,SKU058,NCR_WH,SUP05,155
RCPT0003320,PO0003435,2025-02-07,SKU058,NCR_WH,SUP05,122
RCPT0003321,PO0003437,2025-02-07,SKU058,NCR_WH,SUP09,188
RCPT0003322,PO0003436,2025-02-14,SKU058,NCR_WH,SUP05,184
RCPT0003323,PO0003438,2025-05-30,SKU058,NCR_WH,SUP09,144
RCPT0003324,PO0003439,2025-05-30,SKU058,NCR_WH,SUP09,188
RCPT0003325,PO0003440,2025-06-06,SKU058,NCR_WH,SUP09,188
RCPT0003326,PO0003441,2025-09-26,SKU058,NCR_WH,SUP05,134
RCPT0003327,PO0003442,2025-09-26,SKU058,NCR_WH,SUP09,158
RCPT0003328,PO0003443,2025-10-17,SKU058,NCR_WH,SUP05,181
RCPT0003329,PO0003444,2023-03-03,SKU058,BOM_WH,SUP05,123
RCPT0003330,PO0003445,2023-03-10,SKU058,BOM_WH,SUP05,151
RCPT0003331,PO0003446,2023-03-24,SKU058,BOM_WH,SUP05,188
RCPT0003332,PO0003447,2023-05-19,SKU058,BOM_WH,SUP05,121
RCPT0003333,PO0003449,2023-06-02,SKU058,BOM_WH,SUP09,188
RCPT0003334,PO0003448,2023-06-09,SKU058,BOM_WH,SUP05,184
RCPT0003335,PO0003450,2023-06-16,SKU058,BOM_WH,SUP05,123
RCPT0003336,PO0003451,2023-06-23,SKU058,BOM_WH,SUP05,184
RCPT0003337,PO0003452,2023-09-29,SKU058,BOM_WH,SUP09,132
RCPT0003338,PO0003453,2023-10-20,SKU058,BOM_WH,SUP05,157
RCPT0003339,PO0003454,2023-12-15,SKU058,BOM_WH,SUP05,155
RCPT0003340,PO0003455,2023-12-22,SKU058,BOM_WH,SUP05,188
RCPT0003341,PO0003456,2023-12-29,SKU058,BOM_WH,SUP05,188
RCPT0003342,PO0003457,2024-01-05,SKU058,BOM_WH,SUP05,188
RCPT0003343,PO0003458,2024-03-15,SKU058,BOM_WH,SUP09,159
RCPT0003344,PO0003459,2024-04-05,SKU058,BOM_WH,SUP09,132
RCPT0003345,PO0003460,2024-05-03,SKU058,BOM_WH,SUP09,133
RCPT0003346,PO0003461,2024-05-24,SKU058,BOM_WH,SUP05,172
RCPT0003347,PO0003462,2024-05-31,SKU058,BOM_WH,SUP05,182
RCPT0003348,PO0003463,2024-06-07,SKU058,BOM_WH,SUP05,188
RCPT0003349,PO0003464,2024-08-30,SKU058,BOM_WH,SUP05,124
RCPT0003350,PO0003465,2024-09-20,SKU058,BOM_WH,SUP05,157
RCPT0003351,PO0003466,2024-09-20,SKU058,BOM_WH,SUP05,188
RCPT0003352,PO0003467,2024-09-20,SKU058,BOM_WH,SUP09,124
RCPT0003353,PO0003468,2024-10-04,SKU058,BOM_WH,SUP05,152
RCPT0003354,PO0003470,2025-01-17,SKU058,BOM_WH,SUP09,188
RCPT0003355,PO0003469,2025-01-24,SKU058,BOM_WH,SUP09,165
RCPT0003356,PO0003471,2025-01-31,SKU058,BOM_WH,SUP10,188
RCPT0003357,PO0003472,2025-03-28,SKU058,BOM_WH,SUP10,119
RCPT0003358,PO0003473,2025-04-25,SKU058,BOM_WH,SUP09,125
RCPT0003359,PO0003474,2025-05-16,SKU058,BOM_WH,SUP05,161
RCPT0003360,PO0003475,2025-05-30,SKU058,BOM_WH,SUP05,161
RCPT0003361,PO0003476,2025-06-06,SKU058,BOM_WH,SUP05,188
RCPT0003362,PO0003477,2025-06-27,SKU058,BOM_WH,SUP05,131
RCPT0003363,PO0003478,2025-08-22,SKU058,BOM_WH,SUP09,145
RCPT0003364,PO0003479,2025-09-05,SKU058,BOM_WH,SUP09,186
RCPT0003365,PO0003480,2025-09-19,SKU058,BOM_WH,SUP05,113
RCPT0003366,PO0003481,2025-11-21,SKU058,BOM_WH,SUP09,140
RCPT0003367,PO0003485,2023-04-14,SKU059,BLR_WH,SUP07,172
RCPT0003368,PO0003487,2023-04-21,SKU059,BLR_WH,SUP06,211
RCPT0003369,PO0003486,2023-04-28,SKU059,BLR_WH,SUP07,211
RCPT0003370,PO0003488,2023-04-28,SKU059,BLR_WH,SUP07,211
RCPT0003371,PO0003489,2023-09-15,SKU059,BLR_WH,SUP10,136
RCPT0003372,PO0003490,2023-11-03,SKU059,BLR_WH,SUP07,130
RCPT0003373,PO0003491,2023-11-10,SKU059,BLR_WH,SUP07,152
RCPT0003374,PO0003492,2023-11-10,SKU059,BLR_WH,SUP07,184
RCPT0003375,PO0003493,2024-02-16,SKU059,BLR_WH,SUP10,123
RCPT0003376,PO0003494,2024-03-01,SKU059,BLR_WH,SUP07,158
RCPT0003377,PO0003495,2024-04-26,SKU059,BLR_WH,SUP07,164
RCPT0003378,PO0003496,2024-05-03,SKU059,BLR_WH,SUP07,197
RCPT0003379,PO0003497,2024-07-19,SKU059,BLR_WH,SUP10,135
